decision_ts,next_ts,effective_horizon,receiver_station_count,donor_station_count,requested_inbound_bikes,requested_outbound_bikes,matched_bikes,transfer_action_count,bike_km,infeasible_station_count
2022-10-26 22:00:00,2022-10-26 23:00:00,12,10,9,5256,18,18,13,44.21504670381546,0
2022-10-26 23:00:00,2022-10-27 00:00:00,12,10,10,5317,29,29,14,43.77907061576843,0
2022-10-27 00:00:00,2022-10-27 01:00:00,12,4,3,5291,8,8,4,23.547314882278442,0
2022-10-27 01:00:00,2022-10-27 02:00:00,12,4,3,5324,4,4,4,5.239748477935791,0
2022-10-27 02:00:00,2022-10-27 03:00:00,12,1,1,5350,2,2,1,4.250240325927734,0
2022-10-27 03:00:00,2022-10-27 04:00:00,12,1,1,5374,2,2,1,3.4703152179718018,0
2022-10-27 04:00:00,2022-10-27 05:00:00,12,2,2,5390,3,3,3,6.186529517173767,0
2022-10-27 05:00:00,2022-10-27 06:00:00,12,5,5,5386,10,10,6,22.73326802253723,0
2022-10-27 06:00:00,2022-10-27 07:00:00,12,4,6,5203,14,14,6,40.09671640396118,0
2022-10-27 07:00:00,2022-10-27 08:00:00,12,6,5,5245,14,14,6,39.42797923088074,0
2022-10-27 08:00:00,2022-10-27 09:00:00,12,7,10,5457,31,31,10,84.71155926585197,0
2022-10-27 09:00:00,2022-10-27 10:00:00,12,10,12,5425,33,33,16,60.17021396756172,0
2022-10-27 10:00:00,2022-10-27 11:00:00,12,10,10,5354,36,36,17,151.85152557492256,0
2022-10-27 11:00:00,2022-10-27 12:00:00,12,5,11,5286,15,15,11,42.102152943611145,0
2022-10-27 12:00:00,2022-10-27 13:00:00,12,8,10,5216,12,12,10,32.33499836921692,0
2022-10-27 13:00:00,2022-10-27 14:00:00,12,13,13,5145,40,40,19,118.31867736577988,0
2022-10-27 14:00:00,2022-10-27 15:00:00,12,6,5,5069,9,9,6,31.57080841064453,0
2022-10-27 15:00:00,2022-10-27 16:00:00,12,4,9,5032,14,14,9,43.285170793533325,0
2022-10-27 16:00:00,2022-10-27 17:00:00,12,7,11,4933,19,19,11,85.83988332748413,0
2022-10-27 17:00:00,2022-10-27 18:00:00,12,8,12,4844,26,26,16,105.63468313217163,0
2022-10-27 18:00:00,2022-10-27 19:00:00,12,6,19,4699,61,61,21,279.8947283029556,0
2022-10-27 19:00:00,2022-10-27 20:00:00,12,8,14,4687,29,29,14,162.75629997253418,0
2022-10-27 20:00:00,2022-10-27 21:00:00,12,5,7,4848,12,12,8,59.576027512550354,0
2022-10-27 21:00:00,2022-10-27 22:00:00,12,9,13,5006,34,34,19,163.32101130485535,0
2022-10-27 22:00:00,2022-10-27 23:00:00,12,13,14,5079,42,42,20,180.78083086013794,0
2022-10-27 23:00:00,2022-10-28 00:00:00,12,13,11,5110,31,31,16,131.935196518898,0
2022-10-28 00:00:00,2022-10-28 01:00:00,12,7,6,5109,10,10,9,44.24491751194,0
2022-10-28 01:00:00,2022-10-28 02:00:00,12,6,5,5126,10,10,7,38.63136541843414,0
2022-10-28 02:00:00,2022-10-28 03:00:00,12,3,3,5171,3,3,3,4.07298082113266,0
2022-10-28 03:00:00,2022-10-28 04:00:00,12,4,3,5209,4,4,4,6.275815367698669,0
2022-10-28 04:00:00,2022-10-28 05:00:00,12,2,2,5246,2,2,2,3.7002490758895874,0
2022-10-28 05:00:00,2022-10-28 06:00:00,12,1,1,5281,1,1,1,1.4158507585525513,0
2022-10-28 06:00:00,2022-10-28 07:00:00,12,6,6,5200,14,14,9,22.984769709408283,0
2022-10-28 07:00:00,2022-10-28 08:00:00,12,3,3,5319,8,8,4,29.41302466392517,0
2022-10-28 08:00:00,2022-10-28 09:00:00,12,1,1,5563,1,1,1,3.320094347000122,0
2022-10-28 09:00:00,2022-10-28 10:00:00,12,6,8,5654,15,15,8,29.477009057998657,0
2022-10-28 10:00:00,2022-10-28 11:00:00,12,1,1,5563,2,2,1,5.39457368850708,0
2022-10-28 11:00:00,2022-10-28 12:00:00,12,5,4,5449,8,8,5,17.144176840782166,0
